recon name	has match in metaCyc	ids	number of reactions included
3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA	True	PXHZOQNODUPJKC-YZBUYOTGSA-N 27458 HMDB06890 C05450 46224537	2	CPD-7275	C48H76N7O21P3S1
heparan sulfate, degradation product 18	False		1
phosphatidylglycerol(1-)	True	60523	4	CPD-8996	C6H12O6P1F1U1L1L1R1C1O2F1U1L1L1R2C1O2
(R)-lactate	True	JVTAAEKCZFNVCJ-UWTATZPHSA-N 42111 HMDB01311 C00256 61503	4	D-LACTATE	C3H5O3
Phosphodimethylethanolamine	True	BLHVJAAEHMLMOI-UHFFFAOYSA-N 31997 C13482 151438	2	CPD-5441	C4H10N1O4P1
Coproporphyrinogen I	True	WIUGGJKHYQIGNH-UHFFFAOYSA-N 28607 HMDB02158 C05768 440776	1	COPROPORPHYRINOGEN_I	C36H40N4O8
iso-A2E(9-cis)	False	WPWFMRDPTDEJJA-UHFFFAOYSA-N	1
3(S)-3-hydroxydodecen-(5Z)-oyl-CoA	True	AYORDFMYYBNSBO-LRGXBGPTSA-N HMDB12674 53481515	2	CPD0-2105	C33H52N7O18P3S1
sphingosylphosphorylcholine	True	JLVSPVFPBBFMBE-PKTZIBPZSA-N 52897 HMDB06482 C03640 5311445 LMSP01060001	2	CPD-481	C23H50N2O5P1
dopachrome o-semiquinone	True	YHAPBGUGQAHLME-ZCFIWIBFSA-N HMDB12931 53481550	1	CPD-7272  ;  56-DIHYDROXYINDOLE-2-CARBOXYLATE  ;  L-DOPACHROME	C9H6N1O4
Digalactosylceramide	False	C06126	3
Lea glycolipid	False		0
superoxide	True	OUUQCZGPVNCOIJ-UHFFFAOYSA-N 18421 HMDB02168 C00704 5359597	20	SUPER-OXIDE	O2
5,12-dihydroxy-6E-LTB5	True	BISQPGCQOHLHQK-OALUTQOASA-N	1	CPD66-58  ;  CPD-5001	C20H29O4
3-oxo-docosa-7,10,13,16,19-all-cis-pentaenoyl-CoA	True	SLYKKQSPRFJDAF-IKNWWIGSSA-N	2	CPD-14423	C43H62N7O18P3S1
prostaglandin I2(1-)	True	KAQKFAOMNZTLHT-IJCBKZNRSA-N 15552 HMDB01335 C01312 5282411 LMFA03010087	2	5Z13E-15S-69-ALPHA-EPOXY-11-ALPHA	C20H31O5
androst-4-ene-3,17-dione	True	AEMFNILZOJDQLW-QAGGRKNESA-N 16422 HMDB00053 C00280 6128 LMST02020007	4	ANDROST4ENE	C19H26O2
4-hydroxy-all-trans-retinyl acetate	False	ULTPFVHSYYJYAE-UHFFFAOYSA-N 54359871	1
Prostaglandin PGE2 glyceryl ester	False	HJWDPZIOTMUWRW-RJJVWVDVSA-N HMDB13045 53481593	1
Chenodeoxyglycocholoyl-CoA	True	IIWDDMINEZBCTG-ILLDALFMSA-N HMDB06897 C05461 440685	0	CPD-10556  ;  DEOXYCHOLYL-COA	C45H70N7O19P3S1
5-nitro-gama-tocopherol	False	CVEXLLWUKIIJNZ-JZWCYJMLSA-N	2
globoside	False	18259	5
propionate	True	XBDQKXXYIPTUBI-UHFFFAOYSA-N 30768 HMDB00237 C00163 1032 LMFA01010003	5	PROPIONATE	C3H5O2
chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1	False		0
9-cis-4-oxo-13,14-dihydro-retinoate	True	XMIWQNUYRMSNDU-UHFFFAOYSA-N	1	CPD1F-138	C20H27O3
1-methylpyrrolinium	True	FDWZAOGDOVQOLD-UHFFFAOYSA-N 27435 C06178 440932	1	CPD-7994	C5H10N1
keratan sulfate I, degradation product 38	False		0
thromboxane-b2	False	XNRNNGPBEPRNAR-YLQJXANPSA-N 28728 41063	0
3alpha-hydroxy-5beta-androstan-17-one 3-glucosiduronic acid	False	VFUIRAVTUVCQTF-SDHZCXLISA-N 37451 HMDB04484 C11136 443078 LMST05010014	0
gamma-linolenyl carnitine	False	VDPMHVILMVSAQX-QHCPKHFHSA-N HMDB06318 53477819	0
CoA-20-COOH-18-oxo-LTE4	False	HSPIWFCPBFIZFA-LNQARMEMSA-N HMDB12912 53481542	2
Nitrite	True	IOVCWXUNBOPUCH-UHFFFAOYSA-N 16301 HMDB02786 C00088 24529	4	NITRITE	N1O2
dAMP(2-)	True	KHWCHTKSEGGWEX-RRKCRQDMSA-N 17713 HMDB00905 C00360 12599	5	DAMP	C10H12N5O6P1
(+)-alpha-pinene	True	GRWFGVWFFZKLTI-RKDXNWHRSA-N 36740 HMDB06525 C09880 82227 LMPR0102120012	1	CPD-8754	C10H16
F1alpha	False		1
D-proline	True	ONIBWKKTOPOVIA-SCSAIBSYSA-N 16313 HMDB03411 C00763 8988	1	D-PROLINE	C5H9N1O2
chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2	False		1
leukotriene F4	False	PYSODLWHFWCFLV-NAVOZUGXSA-N 27491 HMDB06465 C06462 5280938 LMFA03020009	2
Core 6	False		3
linoleic-Carnitine	False		0
5(S),6(S)-epoxy-15(R)-hydroxyeicosatetraenoate	True	YNHSGCYEQVDEOY-OTWHNJEPSA-N	3	CPD66-58  ;  CPD-5001	C20H29O4
beta-D-Mannosyldiacetylchitobiosyldiphosphodolichol, human liver homolog	False	18396	2
5beta-cholestane-3alpha,7alpha,12alpha,25,27-pentol	False	XZDHXPDYLPEFQI-WIAKBWTESA-N HMDB02180 5284194 LMST04030016	1
10-formyltetrahydrofolate-[Glu](7)	False		4
Lacto-N-fucopentaosyl III ceramide	False		0
Octadecenoyl-CoA (n-C18:1CoA)	True	XDUHQPOXLUAVEE-LFZQUHGESA-N 15534 HMDB01322 C00510 92160	7	OLEOYL-COA	C39H64N7O17P3S1
xanthurenate-8-O-beta-D-glucoside	False	MYFHOUJDPFBJLH-NEJBZPKRSA-N HMDB13118 53481609	1
keratan sulfate I biosynthesis, precursor 20	False		1
L-leucyl-L-serine	True	XGDCYUQSFDQISZ-RQJHMYQMSA-N 40489070	1	CPD-11955  ;  CPD-306	C9H18N2O4
keratan sulfate I biosynthesis, precursor 14	False		0
L-pipecolic acid	True	HXEACLLIILLPRG-YFKPBYRVSA-N 30913 HMDB00716 C00408 439227	2	L-PIPECOLATE	C6H11N1O2
3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA	True	NWGGHDWYXJUVMO-LAPMMJOOSA-N	2	CPD-11519	C39H60N7O19P3S1
zymosterol intermediate 2	True	AUNLIRXIJAVBNM-ZSBATXSLSA-N 18252 HMDB06271 C05437 22298942 LMST01010168	2	ZYMOSTEROL	C27H42O1
chondroitin sulfate A (GalNAc4S-GlcA), degradation product 5	False		0
sulfochenodeoxycholate	False		0
10-hydroxy-D4-neuroprostane	True	HKRPDTDZWZZKNW-UHFFFAOYSA-N	1	CPD66-62  ;  CPD66-59  ;  CPD66-64  ;  CPD66-61  ;  CPD66-65  ;  CPD66-63	C22H31O5
CTP	True	PCDQPRRSZKQHHS-XVFCMESISA-N 17677 HMDB00082 C00063 6176	26	CTP	C9H12N3O14P3
Myristoyl-ACP (n-C14:0ACP)	False	50651	2
D-Galactose	True	WQZGKKKJIJFFOK-PHYPRBDBSA-N 28061 HMDB00143 C00984 439357	13	ALPHA-D-GALACTOSE	C6H12O6
Harman	True	PSFDQSOCUJVVGF-UHFFFAOYSA-N 5623 C09209 5281404	1	CPD66-92	C12H10N2
O2	True	MYMOFIZGZYHOMD-UHFFFAOYSA-N 15379 HMDB01377 C00007 977	368	OXYGEN-MOLECULE	O2
dTTP	True	NHVNXKFIZYSCEB-XLPZGREQSA-N 18077 HMDB01342 C00459 64968	8	TTP	C10H13N2O14P3
FADH-redox-potential	False		0
alpha-tocotrienoxyl radical	False	LALWPXWRMGORIU-UHFFFAOYSA-N	1
Plasminogen	False		1
11-cis-retinol	True	FPIPGXGPPPQFEQ-UHFFFAOYSA-N 16302 HMDB06216 C00899 5280382 LMPR01090005	6	CPD-882	C20H30O1
Calcitroic acid (D3)	False		0
L-citrulline	True	RHGKLRLOHDJJDR-BYPYZUCNSA-N 16349 HMDB00904 C00327 9750	5	L-CITRULLINE	C6H13N3O3
(S)-3-hydroxypalmitoleoyl-CoA	True	ZIRSQPAPHGZDIL-WOIBVSJKSA-N HMDB12487 53481439	2	3-OXOPALMITOYL-COA	C37H60N7O18P3S1
tetracosahexaenoyl coenzyme A	False	KRIFZIRXAAITHR-JTMXAWMTSA-N HMDB06243 C16168 53477806	2
keratan sulfate I biosynthesis, precursor 13	False		0
11-deoxycorticosterone	True	ZESRJSPZRDMNHY-YFWFAHHUSA-N 16973 HMDB00016 C03205 6166 LMST02030087	1	11-DEOXYCORTICOSTERONE	C21H30O3
prostaglandin-b2	True	PRFXRIUZNKLRHM-KRWDZBQOSA-N 28099 114674	2	CPD66-58  ;  CPD-5001	C20H29O4
neurotensin 11-13	False	HVPPEXXUDXAPOM-LIRZEXBASA-N HMDB13024 53481585	1
CoA-20-COOH-LTE4	False	KONKGRIDBYMNKG-LNQARMEMSA-N HMDB12913	2
trans-2-cis-8-tetradecadienoyl-CoA	True	SLIJUARARQEXRE-CSQGFUHOSA-N	2	CPD0-1162  ;  CPD0-1158	C35H54N7O17P3S1
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)	False		1
chondroitin sulfate C (GalNAc6S-GlcA), degradation product 1	False		0
Hydroxymethylbilane	True	WDFJYRZCZIUBPR-UHFFFAOYSA-N 16645 HMDB01137 C01024 788	2	HYDROXYMETHYLBILANE	C40H38N4O17
Deoxyinosine	True	VGONTNSXDCQUGY-RRKCRQDMSA-N 28997 HMDB00071 C05512 65058	4	DEOXYINOSINE	C10H12N4O4
((N-acetyl-D-glucosaminyl)2-(alpha-D-mannosyl)2-beta-D-mannosyl-diacetylchitobiosyl)-L-asparagine (protein)	False	C11530	4
keratan sulfate I biosynthesis, precursor 28	False		0
Tyramine O-sulfate	False	DYDUXGMDSXJQFT-UHFFFAOYSA-N HMDB06409 153005	1
tryptaminium	True	APJYDQYYACXCRM-UHFFFAOYSA-N 16765 HMDB00303 C00398 1150	3	TRYPTAMINE	C10H13N2
Glyceraldehyde 3-phosphate	True	LXJXRIRHZLFYRP-UHFFFAOYSA-N 17138 HMDB01112 C00661 729	8	CPD-523	C3H5O6P1
Adenine	True	GFFGJBXGBJISGV-UHFFFAOYSA-N 16708 HMDB00034 C00147 190	5	ADENINE	C5H5N5
4-hydroxy-17beta-estradiol-2-S-glutathione	False	ARFSXJIGVSWGDY-AGFNSGRBSA-N	1
VI3NeuAc-nLc6Cer	False		1
leukotriene E4(1-)	True	OTZRAYGBFWZKMX-PCCBWWKXSA-N 15650 HMDB02200 C05952 440857 LMFA03020002	4	7E9E11Z14Z-5S6R-6-CYSTEIN-S-YL	C23H36N1O5S1
3',5'-cyclic AMP(1-)	True	IVOMOUWHDPKRLL-KQYNXXCUSA-N 17489 HMDB00058 C00575 6076	2	CAMP	C10H11N5O6P1
chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S), free chain	False		1
keratan sulfate I biosynthesis, precursor 27	False		0
keratan sulfate I biosynthesis, precursor 33	False		0
Palmitoyl-CoA (n-C16:0CoA)	True	MNBKLUUYKPBKDU-BBECNAHFSA-N 15525 HMDB01338 C00154 15667	18	PALMITYL-COA	C37H62N7O17P3S1
3-Carboxy-1-hydroxypropyl-ThPP	False	ZWUKRGPVMMTMAF-UHFFFAOYSA-O 1463 HMDB06744 C05381 440649	1
w-hydroxydecanoicacid	True		2	CPD-15179  ;  10-HYDROXYDECANOATE  ;  CPD-12779	C10H19O3
L-Oleoylcarnitine	False		0
galactosyl glucosyl ceramide	False		6
nonanoate	True	FBUKVWPVBMHYJY-UHFFFAOYSA-N 29019 HMDB00847 C01601 8158 LMFA01010009	1	CPD-8505	C9H17O2
N-acetylneuraminate	True	SQVRNKJHWKZAKO-LUWBGTNYSA-N 45744 HMDB00230 C19910 439197	7	CPD0-1122  ;  CPD0-1123	C11H18N1O9
Taurine	True	XOAAWQZATWQOTB-UHFFFAOYSA-N 15891 HMDB00251 C00245 1123	8	TAURINE	C2H7N1O3S1
UDP	True	XCCTYIAWTASOJW-XVFCMESISA-N 17659 HMDB00295 C00015 6031	114	UDP	C9H11N2O12P2
keratan sulfate I, degradation product 16	False		0
5-S-glutathionyl-dopachrome hydroquinone	False	OKIPDFKDQBFUGS-IEBDPFPHSA-N	1
N,N-dimethyldopaminequinone	False	CAXSHNNFXNMBRA-UHFFFAOYSA-N	2
Type IIIA glycolipid	False	28574	0
guar gum-deoxyxholic acid complex	False		1
Triiodothyronine sulfate	True	XBQYQXVJBNDCGY-LBPRGKRZSA-N 35432 HMDB03036 122196	1	CPD-11408	C15H11I3N1O7S1
2,6 dimethylheptanoyl carnitine	False	QBYXBONNCVATNQ-UHFFFAOYSA-N HMDB06320 53477823	1
3-Methoxytyramine	True	DIVQKHQLANKJQO-UHFFFAOYSA-N 742324 HMDB00022 C05587 1669	3	CPD-7650	C9H14N1O2
ATP	True	ZKHQWZAMYRWXGA-KQYNXXCUSA-N 15422 HMDB00538 C00002 5957	313	ATP	C10H12N5O13P3
4 hydroxy debrisoquine	False	AKFURXZANOMQBD-UHFFFAOYSA-N 63800 HMDB06468	1
20-trihydroxy-leukotriene-B4	False	UZWWTCBNUQJEPB-ROUUACIJSA-N HMDB12643 53481513	2
Hydrogen	True	UFHFLCQGNIYNRP-UHFFFAOYSA-N 18276 HMDB01362 C00282 783	1	HYDROGEN-MOLECULE	H2
chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6	False		1
2E,7Z,10Z,13Z,16Z-docosapentaenoyl-CoA	False	XSIBQUOFLNIVEK-IKNWWIGSSA-N	1
keratan sulfate I biosynthesis, precursor 4	False		0
5,6-epoxy,18R-HEPE	True	ZPAJZAMPZXISSE-OTWHNJEPSA-N	2	CPD-7107  ;  CPD-6227	C20H27O4
heparan sulfate, degradation product 19	False		2
4alpha-Methylzymosterol	True	FOUJWBXBKVVHCJ-YIJYGBTNSA-N 1949 HMDB01217 C05103 22212495 LMST01010202	2	4-METHYL-824-CHOLESTADIENOL	C28H46O1
1D-myo-Inositol 1,3-bisphosphate	True	PUVHMWJJTITUGO-FICORBCRSA-N 18225 HMDB06234 C04062	2	D-MYO-INOSITOL-13-BISPHOSPHATE	C6H10O12P2
(R)-propane-1,2-diol	True	DNIAPMSPPWPWGF-GSVOUGTGSA-N 16997 HMDB01881 C00583	3	CPD-8891  ;  CPD-347  ;  PROPANE-1-2-DIOL  ;  2-METHOXYETHANOL	C3H8O2
Acetoacetyl-ACP	False	C05744	2
3-hydroxy-L-kynurenine	True	VCKPUUFAIGNJHC-LURJTMIESA-N 17380 HMDB11631 C03227 11811	5	3-HYDROXY-L-KYNURENINE	C10H12N2O4
keratan sulfate I biosynthesis, precursor 10	False		0
5,6-dihydrothymine	True	NBAKTGXDIBVZOO-UHFFFAOYSA-N 27468 HMDB00079 C00906 93556	3	DIHYDRO-THYMINE	C5H8N2O2
(2S,6R,10R)-trimethyl-hendecanoyl-CoA	True	QCNISQOYPUIJJO-ODOJEOJXSA-N HMDB12471 53481419	2	TETRADECANOYL-COA	C35H58N7O17P3S1
mannosyl-3-(phosphoethanolaminyl-mannosyl)-glucosaminyl-acylphosphatidylinositol-Protein (M4A)	False	[]	1
Thymine	True	RWQNBRDOKXIBIV-UHFFFAOYSA-N 17821 HMDB00262 C00178 1135	3	THYMINE	C5H6N2O2
Hexanoyl-CoA	True	OEXFMSFODMQEPE-HDRQGHTBSA-N 27540 HMDB02845 C05270 449118	2	HEXANOYL-COA	C27H42N7O17P3S1
fructoselysine 3-phosphate	True	OXAQHBGIHTYFQQ-SNXWAXQRSA-N	1	FRUCTOSELYSINE-6-PHOSPHATE	C12H24N2O10P1
1D-myo-inositol 1,3,4,5-tetrakisphosphate(8-)	True	CIPFCGZLFXVXBG-CNWJWELYSA-N 16783 HMDB01059 C01272 107758	4	CPD-506	C6H8O18P4
5-HEPE	True	FTAGQROYQYQRHF-UHFFFAOYSA-N HMDB05081 1766 LMFA03070027	2	CPD1F-136  ;  15-OXO-5811-CIS-13-TRANS-ICOSATETRAENO  ;  CPD-8892	C20H29O3
{[PE-Man-],[PE-]Man},{PE-}Man-GlcN-acylPI	False		4
Chloride	True	VEXZGXHMUGYJMC-UHFFFAOYSA-N 17996 HMDB00492 C00698 312	1	CL-	CL1
Cholesterol-ester-lin	False	NAACPBBQTFFYQB-XNTGVSEISA-N 41509 92819	0
Cob(I)alamin	True	SJBNFITWNDPBKE-WJICPROSSA-N 15982 HMDB03429 C00853	1	COB-I-ALAMIN	C62H88CO1N13O14P1
Dehydrodolichol, human liver homolog	False		2
sialyl (2,3) sialyl (2,6) galactosylgloboside	False		0
5,15-DiHETE	True	UXGXCGPWGSUMNI-OALUTQOASA-N HMDB10216 5283158 LMFA03060010	1	CPD-2044  ;  CPD-11568  ;  5Z8Z10E14Z-12S-12-HYDROPEROXYICOS  ;  6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6  ;  5Z9E11Z14Z-8R-8-HYDROPEROXYICOSA-TETRAEN  ;  CPD-1911  ;  6Z8E10E14Z-5S12R-512-DIHYDROXYI  ;  5Z8Z11Z13E-15S-15-HYDROPEROXYICOS  ;  CPD-16171  ;  CPD-1912	C20H31O4
dopaminium(1+)	True	VYFYYTLLBUKUHU-UHFFFAOYSA-N 18243 HMDB00073 C03758 681	10	DOPAMINE	C8H12N1O2
5beta-cholestane-3alpha,7alpha,12alpha,25-tetrol	True	NTIXPPFPXLYJCT-SFWYEZDTSA-N HMDB00655 53477712 LMST04030037	5	5-BETA-CHOLESTANE-3-ALPHA7-TETRAOL	C27H48O4
cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)	False		0
(2E)-Hexenoyl-ACP	False	C05748	1
9-cis-retinol	True	FPIPGXGPPPQFEQ-UHFFFAOYSA-N 17336 HMDB06217 C16682 9947823 LMPR01090009	6	CPD-13524	C20H30O1
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	True	VDXLUNDMVKSKHO-XVFCMESISA-N 58426 HMDB01308 C04376 130805	2	5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE	C8H13N2O9P1
6-(N-acetyl-alpha-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol(1-)	False	57265	2
N-Acetyl-D-galactosamine 1-phosphate	True	FZLJPEPAYPUMMR-KEWYIRBNSA-N 55404 HMDB06480 22833661	3	N-ACETYL-D-GALACTOSAMINE-6-PHOSPHATE  ;  N-ACETYLD-D-MANNOSAMINE-1P  ;  N-ACETYL-D-GLUCOSAMINE-1-P  ;  CPD-16167  ;  CPD-7246  ;  N-ACETYL-D-MANNOSAMINE-6P	C8H14N1O9P1
S-(PGJ2)-glutathione	False	RJCPXHXLCWWGHO-XHUOWLSASA-N HMDB13063 53481603	1
heparan sulfate, degradation product 17	False		0
1-alkyl 2-acylglycerol 3-phosphate	False	C05977	2
allantoate	True	NUCLJNSWZCHRKL-UHFFFAOYSA-N 30837 HMDB01209 C00499 203	1	ALLANTOATE	C4H7N4O4
Ferricytochrome c	False	15991	2
1-piperideine-6-carboxylate	True	CSDPVAKVEWETFG-UHFFFAOYSA-N 49015 HMDB12130 45266761	2	CPD-7682	C6H8N1O2
2E,6Z,9Z,12Z-octadecatetraenoyl-CoA	False	ARCCYNRJAHXWRR-UNAKSKPRSA-N	2
glycine betaine	True	KWIUHFFTVRNATP-UHFFFAOYSA-N 17750 HMDB00043 C00719 247	4	BETAINE	C5H11N1O2
4-methylpentanal	True	JGEGJYXHCFUMJF-UHFFFAOYSA-N 17998 HMDB01318 C02373	1	4-METHYLPENTANAL	C6H12O1
trans-caffeate	True	QAIPRVGONGVQAS-UHFFFAOYSA-N 16433 HMDB03501 C01197 689043	1	CPD-676	C9H7O4
chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))	False	C04893	1
acyl-dihydroxyacetone phosphate	False	22231	2
Formamidopyrimidine nucleoside triphosphate	False		3
R group 3 Coenzyme A	False		0
N-Formimidoyl-L-glutamate	True	NRXIKWMTVXPVEF-BYPYZUCNSA-N 7274 HMDB00854 C00439 439233	2	N-FORMIMINO-L-GLUTAMATE	C6H8N2O4
5-methoxytryptophol	True	QLWKTGDEPLRFAT-UHFFFAOYSA-N 114833 HMDB01896 12835	1	CPD-12021	C11H13N1O2
neuromedin N	False	NSLIVCMCAULZET-HPILBIDWSA-N HMDB13022 53481583	1
octanoyl carnitine	True	CXTATJFJDMJMIY-CYBMUJFWSA-N 18102 HMDB00791 C02838 11953814 LMFA07070002	1	L-OCTANOYLCARNITINE	C15H29N1O4
1-phosphatidyl-1D-myo-inositol 3,4-bisphosphate(5-)	False	57658	11
lipoyllysine	False	COTIXRRJLCSLLS-PIJUOVFKSA-N HMDB12996 53481572	1
keratan sulfate II (core 4-linked)	False		0
chenodeoxycholate	True	RUDATBOHQWOJDD-BSWAIDMHSA-N 16755 HMDB00518 C02528 10133 LMST04010032	2	CPD-15189	C24H39O4
1-alkyl 2-lysoglycerol 3-phosphocholine	False	C04317	3
Dihomo-gamma-linolenate	True	HOBAELRKJCKHQD-UHFFFAOYSA-N 53486 HMDB02925 C03242 5280581 LMFA01030158	1	CPD-8120	C20H33O2
9-octadecenoylcoa	True	XDUHQPOXLUAVEE-ZXQNDDKTSA-N 15534 HMDB01322 C00510 5280355	2	OLEOYL-COA	C39H64N7O17P3S1
dynorphin A (6-8)	False	BHSYMWWMVRPCPA-FVCCEPFGSA-N HMDB12932 53481551	1
Linoelaidyl carnitine	False	MJLXQSQYKZWZCB-UHFFFAOYSA-N HMDB06461 53477834	0
4-hydroxybenzoate	True	FJKROLUGYXJWQN-UHFFFAOYSA-N 30763 HMDB00500 C00156	2	4-hydroxybenzoate	C7H5O3
D-aspartate(1-)	True	CKLJMWTZIZZHCS-UWTATZPHSA-N 17364 HMDB06483 C00402 83887	1	CPD-302	C4H6N1O4
Nicotinamide adenine dinucleotide	True	BAWFJGJZGIEFAR-NNYOXOHSSA-M 15846 HMDB00902 C00003 5893	668	NAD	C21H26N7O14P2
trans,cis-2,11-eicosadienoyl-CoA	True	LAECEUXZOONXDY-XTSUOFIPSA-N	2	CPD-12646	C41H66N7O17P3S1
7alpha,12alpha-dihydroxy-5beta-cholestan-3-one	True	HHVQPBXBALLUDF-QORHGLQKSA-N 2288 HMDB06887 C05453 5284271 LMST04030113	3	CPD-10503	C27H46O3
D-xylulose	True	ZAQJHHRNXZUBTE-WUJLRWPWSA-N 17140 HMDB01644 C00310 5289590	3	D-XYLULOSE	C5H10O5
keratan sulfate II biosynthesis, precursor 5	False		0
ADP	True	XTWYTFMLZFPYCI-KQYNXXCUSA-N 16761 HMDB01341 C00008 6022	223	ADP	C10H12N5O10P2
Cob(II)alamin	True	QDYKIIMTNDYRAM-FSANSEACSA-M 16304 HMDB06316 C00541	2	CPD-1829	C62H92CO1N13O14P1
dCMP	True	NCMVOABPESMRCP-SHYZEUOFSA-N 15918 HMDB01202 C00239 13945	20	DCMP	C9H12N3O7P1
Galactosylglycerol	True	NHJUPBDCSOGIKX-NTXXKDEISA-N 15754 HMDB06790 C05401 16048618	1	3-B-D-GALACTOSYL-SN-GLYCEROL	C9H18O8
24(R),25(R)-varanoyl-CoA	True	PXHZOQNODUPJKC-GKIAFXIOSA-N	2	CPD-7275	C48H76N7O21P3S1
3,7,10,13,16-docosapentenoylcoa	False		4
S-(3-Methylbutanoyl)-dihydrolipoamide	True	KMUSXGCRMMQDBP-UHFFFAOYSA-N 27462 HMDB06867 C05119 440566	2	CPD-941	C13H25N1O2S2
2,5-dihydroxybenzoate	True	WXTMDXOMEHJXQO-UHFFFAOYSA-N 17189 HMDB00152 C00628 3469	2	CPD-633	C7H5O4
Reduced thioredoxin	False	15967 C00342	12
dopamine 3-O-sulfate	True	NZKRYJGNYPYXJZ-UHFFFAOYSA-N 37946 HMDB06275 C13690 122136	1	CPD-7649	C8H11N1O5S1
cis-hexadec-9-enoyl-[acyl-carrier protein] (n-C16:1)	False		0
D-glucose	True	WQZGKKKJIJFFOK-GASJEMHNSA-N 4167 HMDB00122 C00031 5793	35	CPD-8054  ;  ALPHA-GLUCOSE  ;  CPD-13428  ;  CPD-15987  ;  CPD-8060  ;  CPD-15762  ;  CPD-8053  ;  D-HAMAMELOSE  ;  PSICOSE  ;  L-GALACTOSE  ;  CPD-15761  ;  CPD-8059  ;  CPD-3607  ;  CPD-15373  ;  CPD-11611  ;  MYO-INOSITOL  ;  CPD-15760  ;  CPD-15382  ;  CPD-15622  ;  CPD-13036  ;  CPD-10730  ;  Alpha-D-Talose  ;  CPD-11613  ;  CPD-15621  ;  CPD-10723  ;  BETA-D-FRUCTOSE  ;  CPD-10729  ;  CPD-10727  ;  TAGATOSE  ;  CPD-15629  ;  CPD-15383  ;  CPD-15628  ;  CPD-10728  ;  CPD-15590  ;  CPD-15627  ;  GALACTOSE  ;  CPD-10726  ;  CPD-8052  ;  CPD-15620  ;  CPD-9570  ;  CPD-15756  ;  CPD-8055  ;  CPD-10725  ;  ALPHA-D-GALACTOSE  ;  CPD-15626  ;  CPD-13559  ;  CPD-15616  ;  CPD-15624  ;  CPD-8061  ;  CPD-15989  ;  CPD-12601  ;  CPD-15374  ;  CPD0-2485  ;  CPD-15625  ;  CPD-8050  ;  CPD-15988  ;  ALTROSE  ;  GLC  ;  CPD-15986	C6H12O6
decanoyl carnitine	False	LZOSYCMHQXPBFU-UHFFFAOYSA-N 68830 HMDB00651 10245190	1
S-Adenosylmethioninamine	True	ZUNBITIXDCPNSD-LSRJEVITSA-N 15625 HMDB00988 C01137 439415	3	S-ADENOSYLMETHIONINAMINE	C14H24N6O3S1
omega hydroxy dodecanoate (n-C12:0)	True	ZDHCZVWCTKTBRY-UHFFFAOYSA-N 39567 HMDB02059 C08317 79034 LMFA01050039	0	CPD-12282  ;  CPD-12299	C12H23O3
13E-tetranor-16-carboxy-LTE4	False	MAFGRSDWXFSHMK-OWCLPIDISA-N HMDB12575 53481472	1
Flavin adenine dinucleotide reduced	True	YPZRHBJKEMOYQH-UYBVJOGSSA-N 17877 HMDB01197 C01352 446013	92	FADH2	C27H33N9O15P2
octenoyl carnitine	False	YMIVWYONPRZBEJ-LXKVQUBZSA-N HMDB13324 53481667	1
estrone-3,4-quinone	True	REMSDZFYMQQJFD-LSIMKLPESA-N HMDB12942 114862	2	CPD-14400	C18H20O3
9,10-12,13-diepoxy-octadecanoate	True	LAIUZQCFIABNDP-UHFFFAOYSA-N C14836 18172	2	CPD-12709	C18H31O4
betaine aldehyde	True	SXKNCCSPZDCRFD-UHFFFAOYSA-N 15710 HMDB01252 C00576 249	4	BETAINE_ALDEHYDE	C5H12N1O1
L-3-Cyanoalanine	True	BXRLWGXPSRYJDZ-VKHMYHEASA-N 16934 C02512 439742	1	CPD-603	C4H6N2O2
5-Hydroxykynurenamine	False	JANBBPTXDKFOQR-UHFFFAOYSA-N 28715 HMDB04076 C05638 164719	2
3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA	True	QVDPWQVOSKJUES-SQEGORTJSA-N 27505 HMDB06889 C05460 5280797	6	CPD-7243	C48H74N7O20P3S1
GP1c alpha	False		1
20-COOH-10,11-dihydro-LTB4	False	BCZGHMCTSJAJRR-ROUUACIJSA-N HMDB12633 53481507	2
Hydrogen peroxide	True	MHAJPDPJQMAIIY-UHFFFAOYSA-N 16240 HMDB03125 C00027 784	142	HYDROGEN-PEROXIDE	H2O2
Dehydrodolichol diphosphate, human uterine homolog	False	C05859	2
3-Keto-beta-D-galactose	True	APIQNBNBIICCON-FKMSRSAHSA-N 27453 HMDB01385 C05394 440653	1	CPD-1242	C6H10O6
